,Close,MA_20,StdDev,Upper_Band,Lower_Band,TP,SMA,MAD,CCI,Decision
2023-08-13,90.08609771728516,90.67816047668457,0.7260718872910129,92.1303042512666,89.22601670210254,90.08609771728516,90.67816047668457,0.5377732849121089,-73.3968230368274,NEUTRAL
2023-08-14,90.64600372314453,90.60381050109864,0.640326214278515,91.88446292965567,89.3231580725416,90.64600372314453,90.60381050109864,0.4548722457885745,6.1838933805466905,NEUTRAL
2023-08-15,90.64299774169922,90.53276023864746,0.5408933298056485,91.61454689825875,89.45097357903616,90.64299774169922,90.53276023864746,0.3809406280517578,19.29215822345693,NEUTRAL
2023-08-16,90.49099731445312,90.46455993652344,0.4424297710622995,91.34941947864804,89.57970039439884,90.49099731445312,90.46455993652344,0.31888442993164007,5.5270552480615525,NEUTRAL
2023-08-17,90.30599975585938,90.41410980224609,0.3953760701389087,91.2048619425239,89.62335766196827,90.30599975585938,90.41410980224609,0.28597930908203184,-25.202300295485646,NEUTRAL
2023-08-20,90.30500030517578,90.41825485229492,0.3936880759743848,91.20563100424368,89.63087870034616,90.30500030517578,90.41825485229492,0.2814197540283203,-26.82932890530573,NEUTRAL
2023-08-21,90.4800033569336,90.42070503234864,0.3939239907804942,91.20855301390962,89.63285705078765,90.4800033569336,90.42070503234864,0.28362491607665985,13.938202939577799,NEUTRAL
2023-08-22,90.03199768066406,90.40380477905273,0.403351512623556,91.21050780429985,89.59710175380562,90.03199768066406,90.40380477905273,0.3022151947021484,-82.01817885764272,NEUTRAL
2023-08-23,89.59700012207031,90.34815483093261,0.4344625766283191,91.21707998418925,89.47922967767597,89.59700012207031,90.34815483093261,0.3324148559570318,-150.64603670208143,NEUTRAL
2023-08-24,89.16200256347656,90.29980506896973,0.5077592823927913,91.31532363375531,89.28428650418415,89.16200256347656,90.29980506896973,0.39157356262206805,-193.71455993678063,BUY
2023-08-27,89.0260009765625,90.28160514831544,0.547086832217819,91.37577881275108,89.18743148387979,89.0260009765625,90.28160514831544,0.41705345153808365,-200.71035133463042,BUY
2023-08-28,89.43699645996094,90.2357048034668,0.5782284989976022,91.39216180146201,89.0792478054716,89.43699645996094,90.2357048034668,0.46938407897949047,-113.44062418171116,NEUTRAL
2023-08-29,89.59500122070312,90.18915481567383,0.5909629487713001,91.37108071321643,89.00722891813123,89.59500122070312,90.18915481567383,0.4962144470214838,-79.82484166366642,NEUTRAL
2023-08-30,90.31999969482422,90.18550491333008,0.5898621131361677,91.36522913960242,89.00578068705774,90.31999969482422,90.18550491333008,0.49329452514648436,18.176400323140587,NEUTRAL
2023-08-31,89.55400085449219,90.13445510864258,0.5984972680609413,91.33144964476446,88.9374605725207,89.55400085449219,90.13445510864258,0.5105001068115229,-75.80204148905308,NEUTRAL
2023-09-03,88.75070190429688,90.09119033813477,0.6654764125082046,91.42214316315118,88.76023751311835,88.75070190429688,90.09119033813477,0.5580913543701171,-160.12771903634743,BUY
2023-09-04,89.22200012207031,90.00399017333984,0.6590437485973251,91.3220776705345,88.68590267614519,89.22200012207031,90.00399017333984,0.5688217163085938,-91.65028090515573,NEUTRAL
2023-09-05,89.03700256347656,89.92249031066895,0.673368331466357,91.26922697360166,88.57575364773624,89.03700256347656,89.92249031066895,0.592170600891113,-99.68836073702207,NEUTRAL
2023-09-06,89.17900085449219,89.83719024658203,0.6527633094472217,91.14271686547647,88.53166362768758,89.17900085449219,89.83719024658203,0.581219482421875,-75.49522019315185,NEUTRAL
2023-09-07,88.85800170898438,89.73634033203125,0.6396646254349648,91.01566958290118,88.45701108116131,88.85800170898438,89.73634033203125,0.568203430175781,-103.05447854302778,NEUTRAL
2023-09-10,87.8093032836914,89.62250061035157,0.7645500135138465,91.15160063737926,88.09340058332387,87.8093032836914,89.62250061035157,0.6242994689941412,-193.62473905688736,BUY
2023-09-11,89.09100341796875,89.54475059509278,0.7334212219123003,91.01159303891738,88.07790815126818,89.09100341796875,89.54475059509278,0.5875492095947266,-51.484728962760414,NEUTRAL
2023-09-12,89.00700378417969,89.4629508972168,0.6946952422481105,90.85234138171302,88.07356041272058,89.00700378417969,89.4629508972168,0.5513442230224612,-55.13157285994784,NEUTRAL
2023-09-13,88.97100067138672,89.38695106506347,0.6585088502540777,90.70396876557163,88.06993336455531,88.97100067138672,89.38695106506347,0.5143439865112299,-53.913386706838395,NEUTRAL
2023-09-14,88.22799682617188,89.28305091857911,0.6697078638205005,90.6224666462201,87.94363519093811,88.22799682617188,89.28305091857911,0.5055592346191418,-139.12699972101814,NEUTRAL
2023-09-17,88.50399780273438,89.19300079345703,0.6457157001200544,90.48443219369715,87.90156939321692,88.50399780273438,89.19300079345703,0.46929931640625,-97.87683703992717,NEUTRAL
2023-09-18,88.96299743652344,89.11715049743653,0.5714011928181638,90.25995288307286,87.9743481118002,88.96299743652344,89.11715049743653,0.4043645095825198,-25.41486822903785,NEUTRAL
2023-09-19,88.79100036621094,89.05510063171387,0.5329121564149248,90.12092494454372,87.98927631888402,88.79100036621094,89.05510063171387,0.3661099624633792,-48.09124627036968,NEUTRAL
2023-09-20,88.41799926757812,88.99615058898925,0.5350185880898513,90.06618776516895,87.92611341280956,88.41799926757812,88.99615058898925,0.3672356033325201,-104.95556824458723,NEUTRAL
2023-09-21,88.2770004272461,88.95190048217773,0.556736805485823,90.06537409314939,87.83842687120608,88.2770004272461,88.95190048217773,0.39792022705078123,-113.07124880007875,NEUTRAL
2023-09-24,88.375,88.9193504333496,0.5710237671596653,90.06139796766894,87.77730289903027,88.375,88.9193504333496,0.42631523132324245,-85.12487057366666,NEUTRAL
2023-09-25,87.86199951171875,88.8406005859375,0.6035551474311183,90.04771088079973,87.63349029107526,87.86199951171875,88.8406005859375,0.4550405883789068,-143.3719832487961,NEUTRAL
2023-09-26,87.95600128173828,88.75865058898925,0.6069933267247745,89.97263724243881,87.5446639355397,87.95600128173828,88.75865058898925,0.46478549957275417,-115.12827716423955,NEUTRAL
2023-09-27,87.39299774169922,88.612300491333,0.5619143370947122,89.73612916552243,87.48847181714358,87.39299774169922,88.612300491333,0.4688408279418951,-173.37835173702,BUY
2023-09-28,87.7979965209961,88.52450027465821,0.5439292012554002,89.61235867716901,87.4366418721474,87.7979965209961,88.52450027465821,0.46247100830078125,-104.72782662729459,NEUTRAL
2023-10-01,87.10299682617188,88.44211502075196,0.6263964953845776,89.69490801152111,87.1893220299828,87.10299682617188,88.44211502075196,0.5201858520507813,-171.62048132101762,BUY
2023-10-02,87.11699676513672,88.33686485290528,0.6641672460046467,89.66519934491457,87.00853036089599,87.11699676513672,88.33686485290528,0.5488494491577143,-148.17276269362117,NEUTRAL
2023-10-03,87.05500030517578,88.23776473999024,0.7010447744544716,89.63985428889919,86.8356751910813,87.05500030517578,88.23776473999024,0.5818593597412104,-135.51550043988968,NEUTRAL
2023-10-04,87.41799926757812,88.14971466064453,0.6870549436800533,89.52382454800464,86.77560477328443,87.41799926757812,88.14971466064453,0.5836140441894528,-83.58439398451483,NEUTRAL
2023-10-05,87.83000183105469,88.09831466674805,0.6695069662848869,89.43732859931782,86.75930073417828,87.83000183105469,88.09831466674805,0.5641853332519531,-31.70504677329052,NEUTRAL
2023-10-08,87.93000030517578,88.10434951782227,0.6673050961813056,89.43895971018489,86.76973932545965,87.93000030517578,88.10434951782227,0.5581504821777343,-20.824636391513653,NEUTRAL
2023-10-09,88.01300048828125,88.05044937133789,0.6256524992738296,89.30175436988554,86.79914437279024,88.01300048828125,88.05044937133789,0.5079952239990234,-4.914597787204475,NEUTRAL
2023-10-10,88.197998046875,88.00999908447265,0.5854116725087402,89.18082242949014,86.83917573945517,88.197998046875,88.00999908447265,0.463800048828125,27.022990169630226,NEUTRAL
2023-10-11,88.31900024414062,87.97739906311035,0.5459001325020026,89.06919932811437,86.88559879810634,88.31900024414062,87.97739906311035,0.4312000274658203,52.81403204569572,NEUTRAL
2023-10-12,87.64600372314453,87.94829940795898,0.5473486319257755,89.04299667181054,86.85360214410743,87.64600372314453,87.94829940795898,0.43310012817382815,-46.53207039968432,NEUTRAL
2023-10-15,86.55819702148438,87.85100936889648,0.6124367583875123,89.0758828856715,86.62613585212146,86.55819702148438,87.85100936889648,0.4740894317626953,-181.7958470557407,BUY
2023-10-16,87.7490005493164,87.79030952453613,0.55377630825374,88.8978621410436,86.68275690802865,87.7490005493164,87.79030952453613,0.42832839965820424,-6.429486542363982,NEUTRAL
2023-10-17,87.947998046875,87.74815940856934,0.503390956990941,88.75494132255122,86.74137749458745,87.947998046875,87.74815940856934,0.39469242095947266,33.754324075080845,NEUTRAL
2023-10-18,87.64199829101562,87.70935935974121,0.4783261674239265,88.66601169458907,86.75270702489335,87.64199829101562,87.70935935974121,0.37426849365234316,-11.998706787247459,NEUTRAL
2023-10-19,87.9010009765625,87.69055938720703,0.4619503205711967,88.61446002834943,86.76665874606464,87.9010009765625,87.69055938720703,0.359228515625,39.05435866068596,NEUTRAL
2023-10-22,88.04199981689453,87.67390937805176,0.44153266803630165,88.55697471412437,86.79084404197916,88.04199981689453,87.67390937805176,0.3459085083007807,70.94177217572262,NEUTRAL
2023-10-23,88.48400115966797,87.70500946044922,0.47603611847038374,88.65708169738998,86.75293722350845,88.48400115966797,87.70500946044922,0.37078857421875,140.06035665294925,NEUTRAL
2023-10-24,87.85800170898438,87.70010948181152,0.4738158021860763,88.64774108618367,86.75247787743938,87.85800170898438,87.70010948181152,0.36686859130859373,28.691876948757304,NEUTRAL
2023-10-25,87.94200134277344,87.72755966186523,0.47098165554893784,88.66952297296311,86.78559635076735,87.94200134277344,87.72755966186523,0.35537254333496265,40.22852167020737,NEUTRAL
2023-10-26,87.9000015258789,87.73265991210937,0.4723349208536136,88.6773297538166,86.78799007040215,87.9000015258789,87.73265991210937,0.35894271850586107,31.080467744475587,NEUTRAL
2023-10-30,86.85800170898438,87.72041015625,0.4922801679738659,88.70497049219773,86.73584982030226,86.85800170898438,87.72041015625,0.3748674011230477,-153.3712889201129,NEUTRAL
2023-10-31,88.28600311279297,87.77886047363282,0.4862268471933748,88.75131416801956,86.80640677924607,88.28600311279297,87.77886047363282,0.3525822448730452,95.89112829410118,NEUTRAL
2023-11-01,87.98300170898438,87.82526054382325,0.45690924826890483,88.73907904036106,86.91144204728543,87.98300170898438,87.82526054382325,0.3080362701415993,34.13908911627324,NEUTRAL
2023-11-02,88.0469970703125,87.85671043395996,0.44898004821326193,88.75467053038649,86.95875033753343,88.0469970703125,87.85671043395996,0.2857059478759766,44.40151089309056,NEUTRAL
2023-11-03,88.29399871826172,87.87991027832031,0.4593944314174393,88.79869914115518,86.96112141548544,88.29399871826172,87.87991027832031,0.2968258666992199,93.00367351093291,NEUTRAL
2023-11-06,89.10900115966797,87.93886032104493,0.5355014797663384,89.0098632805776,86.86785736151225,89.10900115966797,87.93886032104493,0.339867706298827,229.528689533529,SELL
2023-11-07,89.12200164794922,87.99431037902832,0.5974202134894933,89.1891508060073,86.79946995204934,89.12200164794922,87.99431037902832,0.3952207565307617,190.22132994224043,NEUTRAL
2023-11-08,88.94999694824219,88.03191032409669,0.6334899306885138,89.29889018547371,86.76493046271966,88.94999694824219,88.03191032409669,0.4365806961059576,140.19349799235948,NEUTRAL
2023-11-09,89.05000305175781,88.06846046447754,0.6709088210887638,89.41027810665507,86.72664282230001,89.05000305175781,88.06846046447754,0.48157825469970705,135.87858639122928,NEUTRAL
2023-11-10,88.73799896240234,88.12306022644043,0.6791032670816091,89.48126676060365,86.76485369227721,88.73799896240234,88.12306022644043,0.504852294921875,81.20378206290677,NEUTRAL
2023-11-13,87.9352035522461,88.19191055297851,0.5737287838243883,89.33936812062728,87.04445298532974,87.9352035522461,88.19191055297851,0.44977203369140567,-38.0499425639477,NEUTRAL
2023-11-14,88.94000244140625,88.251460647583,0.5869940175980963,89.42544868277919,87.07747261238681,88.94000244140625,88.251460647583,0.4709861373901362,97.46101341590045,NEUTRAL
2023-11-15,90.16600036621094,88.3623607635498,0.720893948948107,89.80414866144602,86.92057286565358,90.16600036621094,88.3623607635498,0.5660119628906244,212.43833710391846,SELL
2023-11-16,90.1259994506836,88.4865608215332,0.799903279213318,90.08636737995984,86.88675426310657,90.1259994506836,88.4865608215332,0.6308517456054688,173.25133737266236,SELL
2023-11-17,90.13099670410156,88.59806060791016,0.8666239656342999,90.33130853917875,86.86481267664156,90.13099670410156,88.59806060791016,0.6949455261230468,147.0557560334578,NEUTRAL
2023-11-20,89.47319793701172,88.66962051391602,0.8773149886519385,90.4242504912199,86.91499053661214,89.47319793701172,88.66962051391602,0.7108993530273438,75.35782383011909,NEUTRAL
2023-11-21,91.11799621582031,88.80132026672364,1.0320430104298806,90.8654062875834,86.73723424586387,91.11799621582031,88.80132026672364,0.8171993255615234,188.99313599774172,SELL
2023-11-22,90.82599639892578,88.9497200012207,1.1003864547733486,91.1504929107674,86.748947091674,90.82599639892578,88.9497200012207,0.8573989868164062,145.88901445380787,NEUTRAL
2023-11-23,90.88300323486328,89.09677009582519,1.1538441290235923,91.40445835387237,86.78908183777801,90.88300323486328,89.09677009582519,0.9083262252807615,131.10070584210854,NEUTRAL
2023-11-24,90.8030014038086,89.24192008972167,1.1777178881953527,91.59735586611238,86.88648431333097,90.8030014038086,89.24192008972167,0.9590830993652333,108.51206498652151,NEUTRAL
2023-11-27,91.0979995727539,89.45391998291015,1.1054042881847992,91.66472855927975,87.24311140654055,91.0979995727539,89.45391998291015,0.9538911437988276,114.90336890337994,NEUTRAL
2023-11-28,91.19599914550781,89.5994197845459,1.1347121200908863,91.86884402472768,87.32999554436412,91.19599914550781,89.5994197845459,0.9952214431762698,106.94968923139994,NEUTRAL
2023-11-29,91.56300354003906,89.77841987609864,1.1485893734778707,92.07559862305438,87.4812411291429,91.56300354003906,89.77841987609864,1.0125797271728516,117.49419929121875,NEUTRAL
2023-11-30,91.21399688720703,89.93676986694337,1.1151458592082342,92.16706158535983,87.7064781485269,91.21399688720703,89.93676986694337,0.9819524383544916,86.71343406434778,NEUTRAL
2023-12-01,90.6510009765625,90.0546199798584,1.0553400925419314,92.16530016494227,87.94393979477454,90.6510009765625,90.0546199798584,0.9119554138183588,43.5972334953709,NEUTRAL
2023-12-04,89.74700164794922,90.08652000427246,1.0346927680661095,92.15590554040467,88.01713446814024,89.74700164794922,90.08652000427246,0.873675384521485,-25.90728489004298,NEUTRAL
2023-12-05,90.302001953125,90.14552001953125,1.0101513731292717,92.16582276578978,88.12521727327271,90.302001953125,90.14552001953125,0.8219279479980471,12.692266921522148,NEUTRAL
2023-12-06,89.86199951171875,90.19112014770508,0.9732536632251069,92.1376274741553,88.24461282125486,89.86199951171875,90.19112014770508,0.77427978515625,-28.337787132068932,NEUTRAL
2023-12-07,89.66699981689453,90.22196998596192,0.9445341600558889,92.1110383060737,88.33290166585014,89.66699981689453,90.22196998596192,0.7434299468994141,-49.766640993499095,NEUTRAL
2023-12-08,89.87200164794922,90.27867012023925,0.882781505572702,92.04423313138466,88.51310710909385,89.87200164794922,90.27867012023925,0.6867298126220703,-39.478745479952835,NEUTRAL
2023-12-11,88.90950012207031,90.32738494873047,0.7657843857368457,91.85895372020416,88.79581617725678,88.90950012207031,90.32738494873047,0.6405532836914063,-147.5687620644778,NEUTRAL
2023-12-12,89.62999725341797,90.36188468933105,0.7137670089131175,91.78941870715728,88.93435067150482,89.62999725341797,90.36188468933105,0.6095035171508784,-80.05285343654619,NEUTRAL
2023-12-13,89.96800231933594,90.3519847869873,0.7179875387154669,91.78795986441824,88.91600970955636,89.96800231933594,90.3519847869873,0.6184134292602537,-41.39436494349573,NEUTRAL
2023-12-14,90.55699920654297,90.37353477478027,0.7173155185458435,91.80816581187196,88.93890373768858,90.55699920654297,90.37353477478027,0.6173648834228516,19.81156111390944,NEUTRAL
2023-12-15,91.48699951171875,90.44133491516114,0.7562139537734217,91.95376282270797,88.9289070076143,91.48699951171875,90.44133491516114,0.6541312026977536,106.5703223089504,NEUTRAL
2023-12-18,90.04139709472656,90.46974487304688,0.7280778541136262,91.92590058127413,89.01358916481962,90.04139709472656,90.46974487304688,0.6228802490234372,-45.84592078406582,NEUTRAL
2023-12-19,90.67400360107422,90.44754524230957,0.7139027364031285,91.87535071511583,89.01973976950332,90.67400360107422,90.44754524230957,0.602900581359863,25.040984176181638,NEUTRAL
2023-12-20,91.14900207519531,90.46369552612305,0.72645806199621,91.91661165011547,89.01077940213062,91.14900207519531,90.46369552612305,0.6174358367919922,73.99490043995598,NEUTRAL
2023-12-21,90.95899963378906,90.46749534606934,0.7289611726276854,91.92541769132471,89.00957300081397,90.95899963378906,90.46749534606934,0.6208556747436518,52.7770846713729,NEUTRAL
2023-12-22,91.31700134277344,90.49319534301758,0.7501645349195295,91.99352441285663,88.99286627317852,91.31700134277344,90.49319534301758,0.6439856719970706,85.28202159127227,NEUTRAL
2023-12-25,90.67019653320312,90.47180519104003,0.7380122753421156,91.94782974172426,88.9957806403558,90.67019653320312,90.47180519104003,0.6247345352172857,21.170735299497,NEUTRAL
2023-12-26,90.67019653320312,90.44551506042481,0.7200021591400185,91.88551937870484,89.00551074214478,90.67019653320312,90.44551506042481,0.6010734176635737,24.920025427362013,NEUTRAL
2023-12-27,90.67019653320312,90.400874710083,0.6732288700819992,91.747332450247,89.054416969919,90.67019653320312,90.400874710083,0.5608971023559576,32.01084144059937,NEUTRAL
2023-12-28,92.41500091552734,90.46092491149902,0.7925615128526586,92.04604793720434,88.8758018857937,92.41500091552734,90.46092491149902,0.6149422836303714,211.84383814496604,SELL
2023-12-29,91.89700317382812,90.52322502136231,0.8548156795071888,92.23285638037669,88.81359366234793,91.89700317382812,90.52322502136231,0.671012382507324,136.4881074506672,NEUTRAL
2024-01-01,91.79000091552734,90.62537498474121,0.8789046176898501,92.38318422012091,88.86756574936152,91.79000091552734,90.62537498474121,0.6819475936889645,113.85292570514976,NEUTRAL
2024-01-02,91.14199829101562,90.66737480163575,0.8827004929121641,92.43277578746007,88.90197381581142,91.14199829101562,90.66737480163575,0.6832101440429682,46.31307985478137,NEUTRAL
2024-01-03,91.05799865722656,90.72717475891113,0.8656144755303301,92.45840370997179,88.99594580785048,91.05799865722656,90.72717475891113,0.6669431686401367,33.06867450090367,NEUTRAL
2024-01-04,90.9800033569336,90.79282493591309,0.8300359048098256,92.45289674553274,89.13275312629344,90.9800033569336,90.79282493591309,0.6265758514404297,19.91548409131974,NEUTRAL
2024-01-05,91.03600311279297,90.85102500915528,0.8024209287079525,92.45586686657118,89.24618315173937,91.03600311279297,90.85102500915528,0.5868735885620111,21.01282766202205,NEUTRAL
2024-01-08,89.75569915771484,90.8933349609375,0.7118591220403606,92.31705320501821,89.46961671685678,89.75569915771484,90.8933349609375,0.540332641601563,-140.36240094011498,NEUTRAL
2024-01-09,90.85800170898438,90.95473518371583,0.6471781383057841,92.24909146032739,89.66037890710426,90.85800170898438,90.95473518371583,0.4727923965454096,-13.640021207089523,NEUTRAL
2024-01-10,90.8030014038086,90.99648513793946,0.6057822924938107,92.20804972292709,89.78492055295183,90.8030014038086,90.99648513793946,0.43226417541503964,-29.840353058033106,NEUTRAL
2024-01-11,91.04100036621094,91.02068519592285,0.5969039593738223,92.21449311467049,89.82687727717521,91.04100036621094,91.02068519592285,0.41251564025878906,3.2831353619047183,NEUTRAL
2024-01-12,91.14399719238281,91.00353507995605,0.5876566611017544,92.17884840215956,89.82822175775254,91.14399719238281,91.00353507995605,0.3953655242919922,23.68476827922645,NEUTRAL
2024-01-15,90.66300201416016,91.03461532592773,0.549277051553065,92.13316942903386,89.9360612228216,90.66300201416016,91.03461532592773,0.3642852783203125,-68.00774628812007,NEUTRAL
2024-01-16,90.64800262451172,91.0333152770996,0.5502054673698098,92.13372621183922,89.93290434235999,90.64800262451172,91.0333152770996,0.3655853271484375,-70.26406221739813,NEUTRAL
2024-01-17,90.31300354003906,90.9915153503418,0.5722676938886145,92.13605073811902,89.84697996256457,90.31300354003906,90.9915153503418,0.39163658142089874,-115.5002439321041,NEUTRAL
2024-01-18,90.44200134277344,90.96566543579101,0.5853411046447708,92.13634764508055,89.79498322650147,90.44200134277344,90.96566543579101,0.4163352966308594,-83.85294212865732,NEUTRAL
2024-01-19,90.38600158691406,90.91911544799805,0.5929007726441026,92.10491699328625,89.73331390270985,90.38600158691406,90.91911544799805,0.42309669494628965,-84.00189483110421,NEUTRAL
2024-01-22,89.43720245361328,90.85746574401855,0.678123842695336,92.21371342940922,89.50121805862788,89.43720245361328,90.85746574401855,0.4786350250244141,-197.82133444062507,BUY
2024-01-23,90.30599975585938,90.83925590515136,0.6882319066293753,92.21571971841011,89.46279209189261,90.30599975585938,90.83925590515136,0.49684486389160154,-71.5523346147647,NEUTRAL
2024-01-24,90.28299713134766,90.8198959350586,0.698605625216611,92.21710718549181,89.42268468462538,90.28299713134766,90.8198959350586,0.516204833984375,-69.3392452458374,NEUTRAL
2024-01-25,90.34600067138672,90.71644592285156,0.5955592371351456,91.90756439712186,89.52532744858127,90.34600067138672,90.71644592285156,0.45845489501953124,-53.86865832592785,NEUTRAL
2024-01-26,90.0999984741211,90.62659568786621,0.54114673724937,91.70888916236495,89.54430221336747,90.0999984741211,90.62659568786621,0.42704570770263645,-82.20778310875082,NEUTRAL
2024-01-29,90.1240005493164,90.54329566955566,0.47706715416124895,91.49742997787816,89.58916136123317,90.1240005493164,90.54329566955566,0.39400520324707033,-70.94578392768517,NEUTRAL
2024-01-30,90.0250015258789,90.48744583129883,0.4685963487834735,91.42463852886577,89.55025313373189,90.0250015258789,90.48744583129883,0.3843997955322266,-80.20196867857983,NEUTRAL
2024-01-31,90.04900360107422,90.4369960784912,0.45813499129186236,91.35326606107493,89.52072609590748,90.04900360107422,90.4369960784912,0.368204841613769,-70.2493890296666,NEUTRAL
2024-02-01,89.61799621582031,90.36889572143555,0.4741205949558808,91.3171369113473,89.4206545315238,89.61799621582031,90.36889572143555,0.37009498596191437,-135.26248379427483,NEUTRAL
2024-02-02,90.08399963378906,90.32129554748535,0.4508374903044154,91.22297052809418,89.41962056687652,90.08399963378906,90.32129554748535,0.34393489837646457,-45.99628492028292,NEUTRAL
2024-02-05,89.21820068359375,90.2944206237793,0.4997003408756766,91.29382130553066,89.29501994202795,89.21820068359375,90.2944206237793,0.37113853454589785,-193.31863801250543,BUY
2024-02-06,89.12100219726562,90.20757064819335,0.5454470393341357,91.29846472686162,89.11667656952508,89.12100219726562,90.20757064819335,0.4091730499267584,-177.0348676225904,NEUTRAL
2024-02-07,89.26100158691406,90.13047065734864,0.5654669245724155,91.26140450649346,88.99953680820381,89.26100158691406,90.13047065734864,0.4267299652099609,-135.83439041389673,NEUTRAL
2024-02-08,89.4010009765625,90.04847068786621,0.5450198343800269,91.13851035662627,88.95843101910616,89.4010009765625,90.04847068786621,0.42578891754150305,-101.37569495579974,NEUTRAL
2024-02-09,89.27799987792969,89.95517082214356,0.5059246576669612,90.96702013747748,88.94332150680964,89.27799987792969,89.95517082214356,0.4351791763305656,-103.73825787097337,NEUTRAL
2024-02-12,89.44400024414062,89.89422073364258,0.48931786693484325,90.87285646751226,88.9155849997729,89.44400024414062,89.89422073364258,0.437536163330077,-68.5993566147526,NEUTRAL
2024-02-13,89.30999755859375,89.82732048034669,0.47199599823081434,90.77131247680832,88.88332848388505,89.30999755859375,89.82732048034669,0.43574825286865176,-79.14706382982298,NEUTRAL
2024-02-14,88.86199951171875,89.75477027893066,0.5038541000215719,90.7624784789738,88.74706207888752,88.86199951171875,89.75477027893066,0.4597301483154297,-129.4630151308338,NEUTRAL
2024-02-15,89.03600311279297,89.68447036743164,0.5009994369643809,90.6864692413604,88.68247149350289,89.03600311279297,89.68447036743164,0.4542769622802737,-95.1647428745744,NEUTRAL
2024-02-16,89.35700225830078,89.63302040100098,0.4774469168955715,90.58791423479212,88.67812656720983,89.35700225830078,89.63302040100098,0.4252838134765625,-43.26806929923386,NEUTRAL
2024-02-19,89.37799835205078,89.63006019592285,0.47890620613722046,90.58787260819729,88.67224778364842,89.37799835205078,89.63006019592285,0.4276519775390625,-39.2939207752635,NEUTRAL
2024-02-20,89.40299987792969,89.58491020202636,0.4537309422763642,90.4923720865791,88.67744831747363,89.40299987792969,89.58491020202636,0.3949716186523432,-30.704370559984564,NEUTRAL
2024-02-21,89.47799682617188,89.54466018676757,0.4232249262683124,90.3911100393042,88.69821033423095,89.47799682617188,89.54466018676757,0.35333793640136546,-12.577828706920553,NEUTRAL
2024-02-22,89.67500305175781,89.51111030578613,0.38082999563752634,90.27277029706119,88.74945031451108,89.67500305175781,89.51111030578613,0.3097230911254883,35.277263393809285,NEUTRAL
2024-02-23,89.61100006103516,89.48666038513184,0.3559147548713106,90.19848989487446,88.77483087538923,89.61100006103516,89.48666038513184,0.27793819427490407,29.82429870249794,NEUTRAL
2024-02-26,89.61100006103516,89.46101036071778,0.3246804369837339,90.11037123468525,88.81164948675031,89.61100006103516,89.46101036071778,0.24629180908203238,40.59945554730705,NEUTRAL
2024-02-27,89.81300354003906,89.45041046142578,0.3083484310464962,90.06710732351877,88.83371359933278,89.81300354003906,89.45041046142578,0.2335719299316395,103.49219580720698,NEUTRAL
2024-02-28,89.8239974975586,89.43916015625,0.2888469347932088,90.01685402583641,88.86146628666359,89.8239974975586,89.43916015625,0.22055557250976535,116.32362067283745,NEUTRAL
2024-02-29,89.77799987792969,89.44716033935546,0.2961834820050556,90.03952730336557,88.85479337534535,89.77799987792969,89.44716033935546,0.2296717834472645,96.03255962588001,NEUTRAL
2024-03-01,89.5270004272461,89.41931037902832,0.256706487332713,89.93272335369375,88.90589740436289,89.5270004272461,89.41931037902832,0.1987208175659177,36.12775267226492,NEUTRAL
2024-03-04,89.70899963378906,89.44385032653808,0.25990856351556557,89.96366745356922,88.92403319950695,89.70899963378906,89.44385032653808,0.20314979553222656,87.012740707359,NEUTRAL
2024-03-05,89.93099975585938,89.48435020446777,0.2698708868731994,90.02409197821417,88.94460843072137,89.93099975585938,89.48435020446777,0.2119852066040039,140.46563548683824,NEUTRAL
2024-03-06,89.927001953125,89.51765022277831,0.2816916714283073,90.08103356563493,88.9542668799217,89.927001953125,89.51765022277831,0.22295036315917968,122.40444451288646,NEUTRAL
